repositories,stars_count,forks_count,issues_count,pull_requests,contributors,language,stars_count_zscore,stars_count_outlier,forks_count_zscore,forks_count_outlier,issues_count_zscore,issues_count_outlier,pull_requests_zscore,pull_requests_outlier,contributors_zscore,contributors_outlier,health_score,activity_ratio,issues_per_contributor,prs_per_contributor,health_category
WhiteHouse/fortyfour,339.0,58.0,15.0,6.0,5.0,CSS,1.5161617359537605,0,0.036980873695862816,0,0.18382731065852442,0,0.05611796496399168,0,-0.08960538254320911,0,76.4,0.375,3.0,1.2,Healthy
EddieHubCommunity/EddieHubLive,15.0,12.0,15.0,0.0,7.0,JavaScript,-0.39172777077483684,0,-0.3223170021601601,0,0.18382731065852442,0,-0.15394620170481416,0,-0.035440934886493164,0,1.7142857142857142,0.0,2.142857142857143,0.0,Unhealthy
stemount/cloutbot,5.0,2.0,14.0,2.0,0.0,Unknown,-0.45061324937757136,0,-0.4004252360419043,0,0.1538323222482364,0,-0.0839248128152122,0,-0.22501650168499898,0,-7.0,0.13333333333333333,14.0,2.0,Unhealthy
curiousily/Getting-Things-Done-with-Pytorch,0.0,513.0,14.0,3.0,0.0,Jupyter Notebook,-0.48005598867893856,0,3.5909055153152205,1,0.1538323222482364,0,-0.048914118370411236,0,-0.22501650168499898,0,499.0,0.2,14.0,3.0,Healthy
jgthms/bulma-website,40.0,35.0,14.0,6.0,12.0,CSS,-0.24451407426800065,0,-0.14266806423214867,0,0.1538323222482364,0,0.05611796496399168,0,0.09997018425529672,0,5.083333333333333,0.4,1.1666666666666667,0.5,Unhealthy
benawad/codeponder,260.0,47.0,14.0,1.0,9.0,TypeScript,1.050966454992158,0,-0.048938183574055716,0,0.1538323222482364,0,-0.11893550726001319,0,0.018723512770222786,0,32.55555555555556,0.06666666666666667,1.5555555555555556,0.1111111111111111,Healthy
prtamil/c-libutl,0.0,0.0,14.0,0.0,0.0,C,-0.48005598867893856,0,-0.4160468828182531,0,0.1538323222482364,0,-0.15394620170481416,0,-0.22501650168499898,0,-14.0,0.0,14.0,0.0,Unhealthy
taniarascia/new-moon,0.0,87.0,14.0,2.0,9.0,Less,-0.48005598867893856,0,0.26349475195292077,0,0.1538323222482364,0,-0.0839248128152122,0,0.018723512770222786,0,8.11111111111111,0.13333333333333333,1.5555555555555556,0.2222222222222222,Healthy
adrianhajdin/project_medical_pager_chat,968.0,336.0,14.0,5.0,0.0,JavaScript,5.220058340065759,1,2.2083897756083495,0,0.1538323222482364,0,0.021107270519190705,0,-0.22501650168499898,0,1290.0,0.3333333333333333,14.0,5.0,Healthy
trailofbits/blight,63.0,5.0,14.0,0.0,7.0,Python,-0.10907747348171133,0,-0.37699276587738106,0,0.1538323222482364,0,-0.15394620170481416,0,-0.035440934886493164,0,7.714285714285714,0.0,2.0,0.0,Healthy
antonmedv/codejar,0.0,87.0,14.0,1.0,20.0,TypeScript,-0.48005598867893856,0,0.26349475195292077,0,0.1538323222482364,0,-0.11893550726001319,0,0.3166279748821605,0,3.65,0.06666666666666667,0.7,0.05,Unhealthy
education/GitHubGraduation-2021,0.0,0.0,14.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,0.1538323222482364,0,-0.15394620170481416,0,-0.22501650168499898,0,-14.0,0.0,14.0,0.0,Unhealthy
defuse/defuse.ca,53.0,17.0,14.0,0.0,3.0,HTML,-0.1679629520844458,0,-0.2832628852192881,0,0.1538323222482364,0,-0.15394620170481416,0,-0.14376983019992506,0,18.666666666666668,0.0,4.666666666666667,0.0,Healthy
offensive-security/nethunter-devices,217.0,207.0,13.0,3.0,30.0,Unknown,0.7977588970003997,0,1.2007935585338503,0,0.12383733383794839,0,-0.048914118370411236,0,0.5874502131657403,0,13.7,0.21428571428571427,0.43333333333333335,0.1,Healthy
anshrathod/Basic-Python-Scripts,18.0,93.0,13.0,1.0,112.0,Python,-0.3740621271940165,0,0.31035969228196725,0,0.12383733383794839,0,-0.11893550726001319,0,2.808192567091094,0,0.875,0.07142857142857142,0.11607142857142858,0.008928571428571428,Unhealthy
offensive-security/kali-arm-build-scripts,805.0,397.0,13.0,1.0,13.0,Unknown,4.260225038841187,1,2.684850002286989,0,0.12383733383794839,0,-0.11893550726001319,0,0.1270524080836547,0,91.46153846153847,0.07142857142857142,1.0,0.07692307692307693,Healthy
google/active-qa,339.0,69.0,13.0,0.0,0.0,Python,1.5161617359537605,0,0.12289993096578136,0,0.12383733383794839,0,-0.15394620170481416,0,-0.22501650168499898,0,395.0,0.0,13.0,0.0,Healthy
benfoxall/benfoxall.github.com,5.0,6.0,13.0,1.0,2.0,JavaScript,-0.45061324937757136,0,-0.3691819424892066,0,0.12383733383794839,0,-0.11893550726001319,0,-0.17085205402828305,0,-1.0,0.07142857142857142,6.5,0.5,Unhealthy
yourcelf/btb,13.0,8.0,13.0,4.0,3.0,Python,-0.40350486649538375,0,-0.3535602957128578,0,0.12383733383794839,0,-0.013903423925610267,0,-0.14376983019992506,0,2.6666666666666665,0.2857142857142857,4.333333333333333,1.3333333333333333,Unhealthy
antonmedv/fx,0.0,428.0,13.0,2.0,23.0,Go,-0.48005598867893856,0,2.9269855273203955,0,0.12383733383794839,0,-0.0839248128152122,0,0.39787464636723446,0,18.043478260869566,0.14285714285714285,0.5652173913043478,0.08695652173913043,Healthy
ethereum/async-service,6.0,9.0,13.0,1.0,6.0,Python,-0.44472470151729787,0,-0.3457494723246834,0,0.12383733383794839,0,-0.11893550726001319,0,-0.06252315871485115,0,0.3333333333333333,0.07142857142857142,2.1666666666666665,0.16666666666666666,Unhealthy
openfoodfacts/fastlane-descriptions-smoothie,0.0,0.0,13.0,12.0,4.0,Ruby,-0.48005598867893856,0,-0.4160468828182531,0,0.12383733383794839,0,0.2661821316327975,0,-0.1166876063715671,0,-3.25,0.8571428571428571,3.25,3.0,Unhealthy
ethereum/clef-ui,24.0,15.0,13.0,0.0,4.0,QML,-0.3387308400323758,0,-0.2988845319956369,0,0.12383733383794839,0,-0.15394620170481416,0,-0.1166876063715671,0,6.5,0.0,3.25,0.0,Unhealthy
Tyriar/atom-navigation-history,2.0,3.0,13.0,1.0,0.0,CoffeeScript,-0.4682788929583917,0,-0.39261441265372987,0,0.12383733383794839,0,-0.11893550726001319,0,-0.22501650168499898,0,-8.0,0.07142857142857142,13.0,1.0,Unhealthy
davglass/cpr,76.0,29.0,13.0,5.0,15.0,JavaScript,-0.0325263512981565,0,-0.18953300456119515,0,0.12383733383794839,0,0.021107270519190705,0,0.18121685574037064,0,6.133333333333334,0.35714285714285715,0.8666666666666667,0.3333333333333333,Unhealthy
ethereum/builder-specs,67.0,13.0,13.0,3.0,9.0,HTML,-0.08552328204061753,0,-0.3145061787719857,0,0.12383733383794839,0,-0.048914118370411236,0,0.018723512770222786,0,7.444444444444445,0.21428571428571427,1.4444444444444444,0.3333333333333333,Healthy
devongovett/atom-jade,51.0,26.0,13.0,3.0,15.0,HTML,-0.1797400478049927,0,-0.2129654747257184,0,0.12383733383794839,0,-0.048914118370411236,0,0.18121685574037064,0,4.266666666666667,0.21428571428571427,0.8666666666666667,0.2,Unhealthy
EddieHubCommunity/EddieHubCommunity.github.io,101.0,86.0,12.0,1.0,47.0,HTML,0.11468734520867971,0,0.25568392856474637,0,0.09384234542766037,0,-0.11893550726001319,0,1.0478480182478258,0,3.723404255319149,0.07692307692307693,0.2553191489361702,0.02127659574468085,Unhealthy
HarshCasper/AllNotes,36.0,30.0,12.0,7.0,14.0,JavaScript,-0.2680682657090944,0,-0.18172218117302072,0,0.09384234542766037,0,0.09112865940879265,0,0.15413463191201265,0,3.857142857142857,0.5384615384615384,0.8571428571428571,0.5,Unhealthy
EddieHubCommunity/EventCalendar,34.0,39.0,12.0,4.0,21.0,JavaScript,-0.27984536142964134,0,-0.11142477067945102,0,0.09384234542766037,0,-0.013903423925610267,0,0.3437101987105185,0,2.9047619047619047,0.3076923076923077,0.5714285714285714,0.19047619047619047,Unhealthy
vasu-1/pygithub-bot,8.0,1.0,12.0,0.0,2.0,Python,-0.432947605796751,0,-0.4082360594300787,0,0.09384234542766037,0,-0.15394620170481416,0,-0.17085205402828305,0,-1.5,0.0,6.0,0.0,Unhealthy
AnandBaburajan/Kukkee,231.0,46.0,12.0,0.0,16.0,TypeScript,0.8801985670442279,0,-0.05674900696223013,0,0.09384234542766037,0,-0.15394620170481416,0,0.20829907956872862,0,16.5625,0.0,0.75,0.0,Healthy
WhiteHouse/ndoch-hackathon,16.0,14.0,12.0,1.0,0.0,Unknown,-0.3858392229145634,0,-0.3066953553838113,0,0.09384234542766037,0,-0.11893550726001319,0,-0.22501650168499898,0,18.0,0.07692307692307693,12.0,1.0,Healthy
adrianhajdin/project_corona_tracker,0.0,373.0,12.0,18.0,0.0,JavaScript,-0.48005598867893856,0,2.4973902409708026,0,0.09384234542766037,0,0.4762462983016033,0,-0.22501650168499898,0,361.0,1.3846153846153846,12.0,18.0,Healthy
openfoodfacts/hungergames-old,4.0,2.0,12.0,0.0,2.0,Python,-0.4565017972378448,0,-0.4004252360419043,0,0.09384234542766037,0,-0.15394620170481416,0,-0.17085205402828305,0,-3.0,0.0,6.0,0.0,Unhealthy
casatwy/CTVideoPlayerView,641.0,81.0,11.0,0.0,5.0,Objective-C,3.294503189756342,1,0.21662981162387432,0,0.06384735701737235,0,-0.15394620170481416,0,-0.08960538254320911,0,142.2,0.0,2.2,0.0,Healthy
btholt/citr-v6-project,487.0,499.0,11.0,6.0,0.0,JavaScript,2.3876668192742305,0,3.481553987880779,1,0.06384735701737235,0,0.05611796496399168,0,-0.22501650168499898,0,975.0,0.5,11.0,6.0,Healthy
btholt/complete-intro-to-react-v6,0.0,223.0,11.0,21.0,13.0,JavaScript,-0.48005598867893856,0,1.325766732744641,0,0.06384735701737235,0,0.5812783816360062,0,0.1270524080836547,0,16.307692307692307,1.75,0.8461538461538461,1.6153846153846154,Healthy
ljharb/can-merge,14.0,3.0,11.0,3.0,12.0,JavaScript,-0.3976163186351103,0,-0.39261441265372987,0,0.06384735701737235,0,-0.048914118370411236,0,0.09997018425529672,0,0.5,0.25,0.9166666666666666,0.25,Unhealthy
EddieHubCommunity/infrastructure,17.0,2.0,11.0,1.0,2.0,TypeScript,-0.37995067505429,0,-0.4004252360419043,0,0.06384735701737235,0,-0.11893550726001319,0,-0.17085205402828305,0,4.0,0.08333333333333333,5.5,0.5,Unhealthy
benawad/astralfans-landing,98.0,3.0,11.0,0.0,0.0,HTML,0.09702170162785936,0,-0.39261441265372987,0,0.06384735701737235,0,-0.15394620170481416,0,-0.22501650168499898,0,90.0,0.0,11.0,0.0,Healthy
devraj/PassCodeInput,21.0,2.0,11.0,0.0,3.0,Swift,-0.35639648361319615,0,-0.4004252360419043,0,0.06384735701737235,0,-0.15394620170481416,0,-0.14376983019992506,0,4.0,0.0,3.6666666666666665,0.0,Unhealthy
iamshaunjp/Complete-React-Tutorial,995.0,0.0,11.0,7.0,0.0,Unknown,5.379049132293143,1,-0.4160468828182531,0,0.06384735701737235,0,0.09112865940879265,0,-0.22501650168499898,0,984.0,0.5833333333333334,11.0,7.0,Healthy
casatwy/CTNetworking,479.0,104.0,11.0,1.0,0.0,Objective-C,2.340558436392043,0,0.3962787495518858,0,0.06384735701737235,0,-0.11893550726001319,0,-0.22501650168499898,0,572.0,0.08333333333333333,11.0,1.0,Healthy
donnemartin/data-science-ipython-notebooks,0.0,0.0,11.0,13.0,12.0,Python,-0.48005598867893856,0,-0.4160468828182531,0,0.06384735701737235,0,0.30119282607759845,0,0.09997018425529672,0,-0.9166666666666666,1.0833333333333333,0.9166666666666666,1.0833333333333333,Unhealthy
OmkarKandale/pet-clinic,0.0,0.0,11.0,0.0,0.0,Java,-0.48005598867893856,0,-0.4160468828182531,0,0.06384735701737235,0,-0.15394620170481416,0,-0.22501650168499898,0,-11.0,0.0,11.0,0.0,Unhealthy
localstack/cockpit,12.0,0.0,10.0,0.0,2.0,Unknown,-0.4093934143556572,0,-0.4160468828182531,0,0.033852368607084335,0,-0.15394620170481416,0,-0.17085205402828305,0,1.0,0.0,5.0,0.0,Unhealthy
stemount/automated-cloud-radio-station,8.0,1.0,10.0,0.0,0.0,Unknown,-0.432947605796751,0,-0.4082360594300787,0,0.033852368607084335,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,10.0,0.0,Unhealthy
localstack/localstack-java-utils,64.0,41.0,10.0,3.0,24.0,Java,-0.10318892562143787,0,-0.0958031239031022,0,0.033852368607084335,0,-0.048914118370411236,0,0.4249568701955924,0,3.9583333333333335,0.2727272727272727,0.4166666666666667,0.125,Unhealthy
jishanshaikh4/adblocker-ultimate,16.0,16.0,10.0,3.0,0.0,JavaScript,-0.3858392229145634,0,-0.2910737086074625,0,0.033852368607084335,0,-0.048914118370411236,0,-0.22501650168499898,0,22.0,0.2727272727272727,10.0,3.0,Healthy
jakearchibald/byte-storage,40.0,2.0,10.0,0.0,2.0,Unknown,-0.24451407426800065,0,-0.4004252360419043,0,0.033852368607084335,0,-0.15394620170481416,0,-0.17085205402828305,0,16.0,0.0,5.0,0.0,Healthy
mrdbourke/machine-learning-roadmap,0.0,0.0,10.0,1.0,0.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,0.033852368607084335,0,-0.11893550726001319,0,-0.22501650168499898,0,-10.0,0.09090909090909091,10.0,1.0,Unhealthy
education/guide,32.0,18.0,10.0,0.0,12.0,Ruby,-0.29162245715018825,0,-0.2754520618311137,0,0.033852368607084335,0,-0.15394620170481416,0,0.09997018425529672,0,3.3333333333333335,0.0,0.8333333333333334,0.0,Unhealthy
defuse/DAWr,19.0,0.0,10.0,0.0,0.0,Rust,-0.36817357933374306,0,-0.4160468828182531,0,0.033852368607084335,0,-0.15394620170481416,0,-0.22501650168499898,0,9.0,0.0,10.0,0.0,Healthy
openfoodfacts/folksonomy_api,7.0,5.0,10.0,8.0,5.0,Python,-0.43883615365702444,0,-0.37699276587738106,0,0.033852368607084335,0,0.12613935385359362,0,-0.08960538254320911,0,0.4,0.7272727272727273,2.0,1.6,Unhealthy
trailofbits/ctf,0.0,248.0,10.0,3.0,18.0,C,-0.48005598867893856,0,1.5210373174490013,0,0.033852368607084335,0,-0.048914118370411236,0,0.2624635272254446,0,13.222222222222221,0.2727272727272727,0.5555555555555556,0.16666666666666666,Healthy
openfoodfacts/community-portal,3.0,2.0,10.0,12.0,6.0,Python,-0.4623903450981182,0,-0.4004252360419043,0,0.033852368607084335,0,0.2661821316327975,0,-0.06252315871485115,0,-0.8333333333333334,1.0909090909090908,1.6666666666666667,2.0,Unhealthy
aviaryan/awesome-no-login-web-apps,0.0,198.0,9.0,29.0,65.0,Shell,-0.48005598867893856,0,1.1304961480402806,0,0.0038573801967963137,0,0.861363937194414,0,1.5353280471582693,0,2.9076923076923076,2.9,0.13846153846153847,0.4461538461538462,Unhealthy
openfoodfacts/off-nutrition-table-extractor,172.0,66.0,9.0,10.0,8.0,Jupyter Notebook,0.5327742432880945,0,0.09946746080125812,0,0.0038573801967963137,0,0.19616074274319556,0,-0.00835871105813519,0,28.625,1.0,1.125,1.25,Healthy
openfoodfacts/folksonomy_frontend,1.0,0.0,9.0,0.0,3.0,JavaScript,-0.47416744081866513,0,-0.4160468828182531,0,0.0038573801967963137,0,-0.15394620170481416,0,-0.14376983019992506,0,-2.6666666666666665,0.0,3.0,0.0,Unhealthy
EddieHubCommunity/DailyTips,16.0,6.0,9.0,0.0,9.0,TypeScript,-0.3858392229145634,0,-0.3691819424892066,0,0.0038573801967963137,0,-0.15394620170481416,0,0.018723512770222786,0,1.4444444444444444,0.0,1.0,0.0,Unhealthy
byt3bl33d3r/DeathStar,0.0,326.0,9.0,3.0,7.0,Python,-0.48005598867893856,0,2.1302815417266054,0,0.0038573801967963137,0,-0.048914118370411236,0,-0.035440934886493164,0,45.285714285714285,0.3,1.2857142857142858,0.42857142857142855,Healthy
education/GitHubGraduation-2022,0.0,0.0,9.0,484.0,0.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,0.0038573801967963137,0,16.791229909578856,1,-0.22501650168499898,0,-9.0,48.4,9.0,484.0,Unhealthy
byt3bl33d3r/chrome-decrypter,251.0,91.0,9.0,2.0,2.0,Python,0.9979695242496969,0,0.29473804550561844,0,0.0038573801967963137,0,-0.0839248128152122,0,-0.17085205402828305,0,166.5,0.2,4.5,1.0,Healthy
google/accname,14.0,3.0,9.0,0.0,6.0,TypeScript,-0.3976163186351103,0,-0.39261441265372987,0,0.0038573801967963137,0,-0.15394620170481416,0,-0.06252315871485115,0,1.3333333333333333,0.0,1.5,0.0,Unhealthy
carloscuesta/gitmoji,0.0,691.0,9.0,0.0,88.0,JavaScript,-0.48005598867893856,0,4.981232078410265,1,0.0038573801967963137,0,-0.15394620170481416,0,2.1582191952105028,0,7.75,0.0,0.10227272727272728,0.0,Healthy
JayjeetAtGithub/Audition-Management-System,3.0,8.0,9.0,0.0,2.0,Python,-0.4623903450981182,0,-0.3535602957128578,0,0.0038573801967963137,0,-0.15394620170481416,0,-0.17085205402828305,0,1.0,0.0,4.5,0.0,Unhealthy
adrianhajdin/projects_realestate,749.0,262.0,9.0,0.0,2.0,JavaScript,3.9304663586658743,1,1.6303888448834432,0,0.0038573801967963137,0,-0.15394620170481416,0,-0.17085205402828305,0,501.0,0.0,4.5,0.0,Healthy
shreyashankar/gpt3-sandbox,0.0,757.0,9.0,2.0,12.0,JavaScript,-0.48005598867893856,0,5.496746422029776,1,0.0038573801967963137,0,-0.0839248128152122,0,0.09997018425529672,0,62.333333333333336,0.2,0.75,0.16666666666666666,Healthy
jgthms/bulma-start,269.0,72.0,9.0,9.0,2.0,CSS,1.103963385734619,0,0.1463324011303046,0,0.0038573801967963137,0,0.1611500482983946,0,-0.17085205402828305,0,166.0,0.9,4.5,4.5,Healthy
defuse/flush-reload-attacks,155.0,80.0,9.0,1.0,2.0,Ruby,0.43266892966344594,0,0.2088189882356999,0,0.0038573801967963137,0,-0.11893550726001319,0,-0.17085205402828305,0,113.0,0.1,4.5,0.5,Healthy
Tyriar/abbr-fill.js,2.0,0.0,9.0,0.0,0.0,JavaScript,-0.4682788929583917,0,-0.4160468828182531,0,0.0038573801967963137,0,-0.15394620170481416,0,-0.22501650168499898,0,-7.0,0.0,9.0,0.0,Unhealthy
iamshaunjp/firegram,286.0,237.0,9.0,2.0,0.0,Unknown,1.2040686993592675,0,1.4351182601790828,0,0.0038573801967963137,0,-0.0839248128152122,0,-0.22501650168499898,0,514.0,0.2,9.0,2.0,Healthy
yessine-agrebi/Dev-Blog,2.0,0.0,9.0,1.0,3.0,JavaScript,-0.4682788929583917,0,-0.4160468828182531,0,0.0038573801967963137,0,-0.11893550726001319,0,-0.14376983019992506,0,-2.3333333333333335,0.1,3.0,0.3333333333333333,Unhealthy
RioChndr/jaksel-language,507.0,55.0,9.0,0.0,12.0,JavaScript,2.5054377764797,0,0.013548403531339582,0,0.0038573801967963137,0,-0.15394620170481416,0,0.09997018425529672,0,46.083333333333336,0.0,0.75,0.0,Healthy
rogeriopvl/downstagram,32.0,7.0,9.0,4.0,2.0,JavaScript,-0.29162245715018825,0,-0.3613711191010322,0,0.0038573801967963137,0,-0.013903423925610267,0,-0.17085205402828305,0,15.0,0.4,4.5,2.0,Healthy
ethereum/clrfund,22.0,76.0,9.0,7.0,0.0,TypeScript,-0.3505079357529227,0,0.17757569468300224,0,0.0038573801967963137,0,0.09112865940879265,0,-0.22501650168499898,0,89.0,0.7,9.0,7.0,Healthy
antonmedv/countdown,847.0,79.0,9.0,2.0,8.0,Go,4.507544048972672,1,0.20100816484752548,0,0.0038573801967963137,0,-0.0839248128152122,0,-0.00835871105813519,0,114.625,0.2,1.125,0.25,Healthy
antonmedv/finder,775.0,74.0,9.0,3.0,9.0,HTML,4.083568603032984,1,0.1619540479066534,0,0.0038573801967963137,0,-0.048914118370411236,0,0.018723512770222786,0,93.33333333333333,0.3,1.0,0.3333333333333333,Healthy
LiveOverflow/minecraft-hacked,160.0,16.0,9.0,2.0,2.0,Python,0.46211166896481315,0,-0.2910737086074625,0,0.0038573801967963137,0,-0.0839248128152122,0,-0.17085205402828305,0,83.5,0.2,4.5,1.0,Healthy
kdeldycke/chessboard,7.0,4.0,9.0,0.0,0.0,Python,-0.43883615365702444,0,-0.38480358926555547,0,0.0038573801967963137,0,-0.15394620170481416,0,-0.22501650168499898,0,2.0,0.0,9.0,0.0,Unhealthy
xoreaxeaxeax/rosenbridge,0.0,216.0,9.0,4.0,0.0,C,-0.48005598867893856,0,1.2710909690274201,0,0.0038573801967963137,0,-0.013903423925610267,0,-0.22501650168499898,0,207.0,0.4,9.0,4.0,Healthy
cheeaun/ama,11.0,634.0,9.0,0.0,0.0,Unknown,-0.41528196221593067,0,4.536015145284324,1,0.0038573801967963137,0,-0.15394620170481416,0,-0.22501650168499898,0,636.0,0.0,9.0,0.0,Healthy
jishanshaikh4/assignments,21.0,1.0,8.0,0.0,2.0,C++,-0.35639648361319615,0,-0.4082360594300787,0,-0.026137608213491707,0,-0.15394620170481416,0,-0.17085205402828305,0,7.0,0.0,4.0,0.0,Unhealthy
torvalds/uemacs,898.0,188.0,8.0,11.0,7.0,C,4.807859989846618,1,1.0523879141585366,0,-0.026137608213491707,0,0.23117143718799654,0,-0.035440934886493164,0,154.0,1.2222222222222223,1.1428571428571428,1.5714285714285714,Healthy
anuraghazra/anuraghazra.github.io,405.0,166.0,8.0,12.0,7.0,JavaScript,1.904805894731808,0,0.8805497996186994,0,-0.026137608213491707,0,0.2661821316327975,0,-0.035440934886493164,0,80.42857142857143,1.3333333333333333,1.1428571428571428,1.7142857142857142,Healthy
avikalpg/IndianVotingAssistant,6.0,1.0,8.0,0.0,0.0,Jupyter Notebook,-0.44472470151729787,0,-0.4082360594300787,0,-0.026137608213491707,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,8.0,0.0,Unhealthy
google/acai,73.0,34.0,8.0,1.0,3.0,Java,-0.050191994878976846,0,-0.15047888762032308,0,-0.026137608213491707,0,-0.11893550726001319,0,-0.14376983019992506,0,33.0,0.1111111111111111,2.6666666666666665,0.3333333333333333,Healthy
marcoscaceres/bib_entry_maker,0.0,0.0,8.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.026137608213491707,0,-0.15394620170481416,0,-0.22501650168499898,0,-8.0,0.0,8.0,0.0,Unhealthy
google/abstracttext,70.0,11.0,8.0,9.0,2.0,JavaScript,-0.06785763845979718,0,-0.3301278255483346,0,-0.026137608213491707,0,0.1611500482983946,0,-0.17085205402828305,0,36.5,1.0,4.0,4.5,Healthy
feross/bitmidi.com,488.0,63.0,8.0,18.0,7.0,JavaScript,2.3935553671345042,0,0.07603499063673488,0,-0.026137608213491707,0,0.4762462983016033,0,-0.035440934886493164,0,77.57142857142857,2.0,1.1428571428571428,2.5714285714285716,Healthy
ducc/BorkedJavaMusicBot,0.0,0.0,8.0,0.0,0.0,Java,-0.48005598867893856,0,-0.4160468828182531,0,-0.026137608213491707,0,-0.15394620170481416,0,-0.22501650168499898,0,-8.0,0.0,8.0,0.0,Unhealthy
google/account-provisioning-for-google-apps,50.0,26.0,8.0,5.0,3.0,Java,-0.18562859566526616,0,-0.2129654747257184,0,-0.026137608213491707,0,0.021107270519190705,0,-0.14376983019992506,0,22.666666666666668,0.5555555555555556,2.6666666666666665,1.6666666666666667,Healthy
smaranjitghose/auto_vaidya,18.0,19.0,8.0,0.0,9.0,Python,-0.3740621271940165,0,-0.26764123844293924,0,-0.026137608213491707,0,-0.15394620170481416,0,0.018723512770222786,0,3.2222222222222223,0.0,0.8888888888888888,0.0,Unhealthy
